Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2011,30,cruzeiro,corinthians,0,1
2011,30,figueirense,américa-mg,2,1
2011,30,internacional,avaí,4,2
2011,30,palmeiras,fluminense,1,2
2011,30,santos,grêmio,0,1
2011,30,vasco,atlético-mg,2,0
2011,31,américa-mg,grêmio,2,2
2011,31,athlético-pr,ceará,1,0
2011,31,avaí,botafogo-rj,3,2
2011,31,bahia,vasco,0,2
2011,31,cruzeiro,atlético-go,3,2
2011,31,flamengo,santos,1,1
2011,31,fluminense,atlético-mg,0,2
2011,31,internacional,corinthians,1,1
2011,31,palmeiras,figueirense,1,2
2011,31,são paulo,coritiba,0,0
2011,32,atlético-go,internacional,0,1
2011,32,atlético-mg,palmeiras,2,1
2011,32,botafogo-rj,cruzeiro,1,0
2011,32,ceará,fluminense,1,2
2011,32,corinthians,avaí,2,1
2011,32,coritiba,américa-mg,3,1
2011,32,figueirense,bahia,2,1
2011,32,grêmio,flamengo,4,2
2011,32,santos,athlético-pr,4,1
2011,32,vasco,são paulo,0,0
2011,33,américa-mg,corinthians,2,1
2011,33,athlético-pr,atlético-go,2,1
2011,33,atlético-mg,grêmio,2,0
2011,33,avaí,ceará,1,2
2011,33,bahia,são paulo,4,3
2011,33,botafogo-rj,figueirense,0,1
2011,33,flamengo,cruzeiro,5,1
2011,33,internacional,fluminense,1,2
2011,33,palmeiras,coritiba,0,2
2011,33,santos,vasco,2,0
2011,34,atlético-go,bahia,0,1
2011,34,ceará,santos,2,3
2011,34,corinthians,athlético-pr,2,1
2011,34,coritiba,flamengo,2,0
2011,34,cruzeiro,internacional,1,0
2011,34,figueirense,atlético-mg,2,1
2011,34,fluminense,américa-mg,1,2
2011,34,grêmio,palmeiras,2,2
2011,34,são paulo,avaí,2,0
2011,34,vasco,botafogo-rj,2,0
2011,35,américa-mg,botafogo-rj,2,1
2011,35,athlético-pr,são paulo,1,0
2011,35,atlético-mg,coritiba,2,1
2011,35,avaí,cruzeiro,0,0
2011,35,ceará,corinthians,0,1
2011,35,flamengo,figueirense,0,0
2011,35,fluminense,grêmio,5,4
2011,35,internacional,bahia,1,0
2011,35,palmeiras,vasco,1,1
2011,35,santos,atlético-go,1,1
2011,36,atlético-go,flamengo,0,0
2011,36,bahia,palmeiras,0,2
2011,36,botafogo-rj,internacional,1,2
2011,36,corinthians,atlético-mg,2,1
2011,36,coritiba,santos,1,0
2011,36,cruzeiro,athlético-pr,1,1
2011,36,figueirense,fluminense,0,4
2011,36,grêmio,ceará,1,3
2011,36,são paulo,américa-mg,3,1
2011,36,vasco,avaí,2,0
2011,37,américa-mg,athlético-pr,2,1
2011,37,atlético-mg,botafogo-rj,4,0
2011,37,ceará,cruzeiro,2,2
2011,37,coritiba,avaí,1,0
2011,37,figueirense,corinthians,0,1
2011,37,flamengo,internacional,1,0
2011,37,fluminense,vasco,1,2
2011,37,grêmio,atlético-go,2,2
2011,37,palmeiras,são paulo,1,0
2011,37,santos,bahia,1,1
2011,38,athlético-pr,coritiba,1,0
2011,38,atlético-go,américa-mg,5,1
2011,38,avaí,figueirense,1,1
2011,38,bahia,ceará,2,1
2011,38,botafogo-rj,fluminense,1,1
2011,38,corinthians,palmeiras,0,0
2011,38,cruzeiro,atlético-mg,6,1
2011,38,internacional,grêmio,1,0
2011,38,são paulo,santos,4,1
2011,38,vasco,flamengo,1,1
2012,1,bahia,santos,0,0
2012,1,botafogo-rj,são paulo,4,2
2012,1,corinthians,fluminense,0,1
2012,1,cruzeiro,atlético-go,0,0
2012,1,figueirense,náutico,2,1
2012,1,internacional,coritiba,2,0
2012,1,palmeiras,portuguesa,1,1
2012,1,ponte preta,atlético-mg,0,1
2012,1,sport,flamengo,1,1
2012,1,vasco,grêmio,2,1
2012,2,atlético-go,ponte preta,1,1
2012,2,atlético-mg,corinthians,1,0
2012,2,coritiba,botafogo-rj,2,2
2012,2,flamengo,internacional,3,3
2012,2,fluminense,figueirense,2,2
2012,2,grêmio,palmeiras,1,0
2012,2,náutico,cruzeiro,0,0
2012,2,portuguesa,vasco,0,1
2012,2,santos,sport,0,0
2012,2,são paulo,bahia,1,0
2012,3,atlético-go,grêmio,0,1
2012,3,atlético-mg,bahia,1,1
2012,3,botafogo-rj,cruzeiro,2,3
2012,3,corinthians,figueirense,1,1
2012,3,coritiba,portuguesa,2,0
2012,3,internacional,são paulo,1,0
2012,3,ponte preta,flamengo,2,2
2012,3,santos,fluminense,1,1
2012,3,sport,palmeiras,2,1
2012,3,vasco,náutico,4,2
2012,4,bahia,vasco,1,2
2012,4,cruzeiro,sport,1,0
2012,4,figueirense,ponte preta,0,0
2012,4,flamengo,coritiba,3,1
2012,4,fluminense,internacional,0,0
2012,4,grêmio,corinthians,2,0
2012,4,náutico,botafogo-rj,3,2
2012,4,palmeiras,atlético-mg,0,1
2012,4,portuguesa,atlético-go,2,0
2012,4,são paulo,santos,1,0
2012,5,bahia,sport,2,1
2012,5,coritiba,atlético-go,3,0
2012,5,cruzeiro,figueirense,1,0
2012,5,flamengo,santos,1,0
2012,5,fluminense,portuguesa,4,1
2012,5,internacional,botafogo-rj,1,2
2012,5,náutico,grêmio,1,0
2012,5,palmeiras,vasco,1,1
2012,5,ponte preta,corinthians,1,0
2012,5,são paulo,atlético-mg,1,0
2012,6,atlético-go,fluminense,1,4
2012,6,atlético-mg,náutico,5,1
2012,6,botafogo-rj,ponte preta,1,2
2012,6,corinthians,palmeiras,2,1
2012,6,figueirense,bahia,1,1
2012,6,grêmio,flamengo,2,0
2012,6,portuguesa,são paulo,1,0
2012,6,santos,coritiba,2,2
2012,6,sport,internacional,0,2
2012,6,vasco,cruzeiro,1,3
2012,7,bahia,internacional,1,1
2012,7,corinthians,botafogo-rj,1,3
2012,7,coritiba,sport,2,3
2012,7,cruzeiro,são paulo,2,3
2012,7,flamengo,atlético-go,3,2
2012,7,grêmio,atlético-mg,0,1
2012,7,náutico,fluminense,0,2
2012,7,palmeiras,figueirense,3,1
2012,7,portuguesa,santos,0,0
2012,7,vasco,ponte preta,3,2
2012,8,atlético-go,náutico,0,1
2012,8,atlético-mg,portuguesa,2,0
2012,8,botafogo-rj,bahia,3,0
2012,8,figueirense,vasco,1,1
2012,8,fluminense,flamengo,1,0
2012,8,internacional,cruzeiro,2,1
2012,8,ponte preta,palmeiras,1,0
2012,8,santos,grêmio,4,2
2012,8,sport,corinthians,1,1
2012,8,são paulo,coritiba,3,1
2012,9,bahia,flamengo,1,2
2012,9,botafogo-rj,fluminense,1,1
2012,9,corinthians,náutico,2,1
2012,9,cruzeiro,grêmio,1,3
2012,9,figueirense,atlético-mg,3,4
2012,9,internacional,santos,0,0
2012,9,palmeiras,são paulo,1,1
2012,9,ponte preta,coritiba,4,1
2012,9,sport,portuguesa,2,1
2012,9,vasco,atlético-go,1,0
2012,10,atlético-go,figueirense,3,2
2012,10,atlético-mg,internacional,3,1
2012,10,coritiba,palmeiras,1,1
2012,10,flamengo,corinthians,0,3
2012,10,fluminense,bahia,4,0
2012,10,grêmio,sport,3,1
2012,10,náutico,ponte preta,3,0
2012,10,portuguesa,cruzeiro,0,2
2012,10,santos,botafogo-rj,0,0
2012,10,são paulo,vasco,0,1
2012,11,bahia,coritiba,2,2
2012,11,botafogo-rj,grêmio,0,1
2012,11,corinthians,portuguesa,1,1
2012,11,cruzeiro,flamengo,1,0
2012,11,figueirense,são paulo,0,2
2012,11,internacional,atlético-go,4,1
2012,11,palmeiras,náutico,3,0
2012,11,ponte preta,fluminense,1,2
2012,11,sport,atlético-mg,1,4
2012,11,vasco,santos,2,0
2012,12,atlético-go,são paulo,4,3
2012,12,atlético-mg,santos,2,0
2012,12,corinthians,cruzeiro,2,0
2012,12,figueirense,internacional,0,1
2012,12,flamengo,portuguesa,0,0
2012,12,grêmio,fluminense,1,0
2012,12,náutico,coritiba,3,4
2012,12,palmeiras,bahia,0,2
2012,12,ponte preta,sport,1,1
2012,12,vasco,botafogo-rj,1,0
2012,13,bahia,corinthians,0,0
2012,13,botafogo-rj,figueirense,1,0
2012,13,coritiba,grêmio,2,1
2012,13,cruzeiro,palmeiras,2,1
2012,13,fluminense,atlético-mg,0,0
2012,13,internacional,vasco,0,0
2012,13,portuguesa,náutico,3,1
2012,13,santos,ponte preta,2,1
2012,13,sport,atlético-go,0,0
2012,13,são paulo,flamengo,4,1
2012,14,atlético-go,botafogo-rj,1,2
2012,14,coritiba,fluminense,0,2
2012,14,cruzeiro,ponte preta,1,2
2012,14,flamengo,atlético-mg,2,1
2012,14,grêmio,bahia,3,1
2012,14,náutico,santos,3,0
2012,14,palmeiras,internacional,0,1
2012,14,portuguesa,figueirense,2,0
2012,14,são paulo,sport,1,0
2012,14,vasco,corinthians,0,0
2012,15,atlético-mg,coritiba,1,0
2012,15,bahia,portuguesa,0,0
2012,15,botafogo-rj,palmeiras,1,2
2012,15,corinthians,atlético-go,1,1
2012,15,figueirense,flamengo,0,2
2012,15,fluminense,são paulo,2,1
2012,15,internacional,náutico,0,0
2012,15,ponte preta,grêmio,0,0
2012,15,santos,cruzeiro,4,2
2012,15,sport,vasco,0,2
2012,16,atlético-mg,vasco,1,0
2012,16,bahia,cruzeiro,0,1
2012,16,coritiba,corinthians,1,2
2012,16,flamengo,náutico,2,0
2012,16,fluminense,palmeiras,1,0
2012,16,internacional,ponte preta,2,1
2012,16,portuguesa,botafogo-rj,1,1
2012,16,santos,atlético-go,2,2
2012,16,sport,figueirense,0,1
2012,16,são paulo,grêmio,1,2
2012,17,atlético-go,atlético-mg,1,1
2012,17,botafogo-rj,sport,2,0
2012,17,corinthians,internacional,1,0
2012,17,cruzeiro,fluminense,1,1
2012,17,figueirense,santos,1,3
2012,17,grêmio,portuguesa,1,2
2012,17,náutico,são paulo,3,0
2012,17,palmeiras,flamengo,1,0
2012,17,ponte preta,bahia,0,2
2012,17,vasco,coritiba,2,2
2012,18,atlético-go,palmeiras,2,1
2012,18,atlético-mg,botafogo-rj,3,2
2012,18,coritiba,cruzeiro,4,0
2012,18,flamengo,vasco,1,0
2012,18,fluminense,sport,1,0
2012,18,grêmio,figueirense,4,0
2012,18,náutico,bahia,1,0
2012,18,portuguesa,internacional,1,1
2012,18,santos,corinthians,3,2
2012,18,são paulo,ponte preta,3,0
2012,19,bahia,atlético-go,1,1
2012,19,botafogo-rj,flamengo,0,0
2012,19,corinthians,são paulo,1,2
2012,19,cruzeiro,atlético-mg,2,2
2012,19,figueirense,coritiba,3,1
2012,19,internacional,grêmio,0,1
2012,19,palmeiras,santos,1,2
2012,19,ponte preta,portuguesa,2,1
2012,19,sport,náutico,0,0
2012,19,vasco,fluminense,1,2
2012,20,atlético-go,cruzeiro,0,2
2012,20,atlético-mg,ponte preta,2,2
2012,20,coritiba,internacional,1,0
2012,20,flamengo,sport,1,1
2012,20,fluminense,corinthians,1,1
2012,20,grêmio,vasco,2,0
2012,20,náutico,figueirense,3,2
2012,20,portuguesa,palmeiras,3,0
2012,20,santos,bahia,1,3
2012,20,são paulo,botafogo-rj,4,0
2012,21,bahia,são paulo,1,0
2012,21,botafogo-rj,coritiba,2,0
2012,21,corinthians,atlético-mg,1,0
2012,21,cruzeiro,náutico,3,0
2012,21,figueirense,fluminense,2,2
2012,21,internacional,flamengo,4,1
2012,21,palmeiras,grêmio,0,0
2012,21,ponte preta,atlético-go,3,1
2012,21,sport,santos,2,1
2012,21,vasco,portuguesa,2,0
2012,22,bahia,atlético-mg,0,0
2012,22,cruzeiro,botafogo-rj,1,3
2012,22,figueirense,corinthians,1,0
2012,22,flamengo,ponte preta,0,1
2012,22,fluminense,santos,3,1
2012,22,grêmio,atlético-go,2,1
2012,22,náutico,vasco,1,1
2012,22,palmeiras,sport,3,1
2012,22,portuguesa,coritiba,3,0
2012,22,são paulo,internacional,1,1
2012,23,atlético-go,portuguesa,1,1
2012,23,atlético-mg,palmeiras,3,0
2012,23,botafogo-rj,náutico,3,1
2012,23,corinthians,grêmio,3,1
2012,23,coritiba,flamengo,3,0
2012,23,internacional,fluminense,0,1
2012,23,ponte preta,figueirense,2,2
2012,23,santos,são paulo,0,0
2012,23,sport,cruzeiro,2,1
2012,23,vasco,bahia,0,4
2012,24,atlético-go,coritiba,1,2
2012,24,atlético-mg,são paulo,1,0
2012,24,botafogo-rj,internacional,1,1
2012,24,corinthians,ponte preta,1,1
2012,24,figueirense,cruzeiro,2,0
2012,24,grêmio,náutico,2,0
2012,24,portuguesa,fluminense,0,2
2012,24,santos,flamengo,2,0
2012,24,sport,bahia,1,1
2012,24,vasco,palmeiras,3,1
2012,25,bahia,figueirense,2,1
2012,25,coritiba,santos,1,2
2012,25,cruzeiro,vasco,1,1
2012,25,flamengo,grêmio,1,1
2012,25,fluminense,atlético-go,1,2
2012,25,internacional,sport,2,2
2012,25,náutico,atlético-mg,1,0
2012,25,palmeiras,corinthians,0,2
2012,25,ponte preta,botafogo-rj,0,0
2012,25,são paulo,portuguesa,3,1
2012,26,atlético-go,flamengo,1,2
2012,26,atlético-mg,grêmio,0,0
2012,26,botafogo-rj,corinthians,2,2
2012,26,figueirense,palmeiras,1,3
2012,26,fluminense,náutico,2,1
2012,26,internacional,bahia,3,1
2012,26,ponte preta,vasco,0,0
2012,26,santos,portuguesa,1,3
2012,26,sport,coritiba,1,0
2012,26,são paulo,cruzeiro,1,0
2012,27,bahia,botafogo-rj,2,0
2012,27,corinthians,sport,3,0
2012,27,coritiba,são paulo,1,1
2012,27,cruzeiro,internacional,0,0
2012,27,flamengo,fluminense,0,1
2012,27,grêmio,santos,1,1
2012,27,náutico,atlético-go,2,0
2012,27,palmeiras,ponte preta,3,0
2012,27,portuguesa,atlético-mg,1,1
2012,27,vasco,figueirense,3,1
2012,28,atlético-go,vasco,0,1
2012,28,atlético-mg,figueirense,6,0
2012,28,coritiba,ponte preta,1,0
2012,28,flamengo,bahia,0,0
2012,28,fluminense,botafogo-rj,1,0
2012,28,grêmio,cruzeiro,2,1
2012,28,náutico,corinthians,2,1
2012,28,portuguesa,sport,5,1
2012,28,santos,internacional,1,1
2012,28,são paulo,palmeiras,3,0
2012,29,bahia,fluminense,0,2
2012,29,botafogo-rj,santos,0,2
2012,29,corinthians,flamengo,3,2
2012,29,cruzeiro,portuguesa,2,0
2012,29,figueirense,atlético-go,3,1
2012,29,internacional,atlético-mg,3,0
2012,29,palmeiras,coritiba,0,1
2012,29,ponte preta,náutico,2,1
2012,29,sport,grêmio,1,3
2012,29,vasco,são paulo,0,2
2012,30,atlético-go,internacional,3,1
2012,30,atlético-mg,sport,2,1
2012,30,coritiba,bahia,2,1
2012,30,flamengo,cruzeiro,1,1
2012,30,fluminense,ponte preta,2,1
2012,30,grêmio,botafogo-rj,1,1
2012,30,náutico,palmeiras,1,0
2012,30,portuguesa,corinthians,1,1
2012,30,santos,vasco,2,0
2012,30,são paulo,figueirense,2,0
2012,31,bahia,palmeiras,0,1
2012,31,botafogo-rj,vasco,3,2
2012,31,coritiba,náutico,2,1
2012,31,cruzeiro,corinthians,2,0
2012,31,fluminense,grêmio,2,2
2012,31,internacional,figueirense,2,3
2012,31,portuguesa,flamengo,0,0
2012,31,santos,atlético-mg,2,2
2012,31,sport,ponte preta,3,1
2012,31,são paulo,atlético-go,2,0
2012,32,atlético-go,sport,0,1
2012,32,atlético-mg,fluminense,3,2
2012,32,corinthians,bahia,1,1
2012,32,figueirense,botafogo-rj,0,2
2012,32,flamengo,são paulo,1,0
2012,32,grêmio,coritiba,0,0
2012,32,náutico,portuguesa,0,0
2012,32,palmeiras,cruzeiro,2,0
2012,32,ponte preta,santos,1,0
2012,32,vasco,internacional,1,2
2012,33,atlético-mg,flamengo,1,1
2012,33,bahia,grêmio,1,1
2012,33,botafogo-rj,atlético-go,4,0
2012,33,corinthians,vasco,1,0
2012,33,figueirense,portuguesa,0,0
2012,33,fluminense,coritiba,2,1
2012,33,internacional,palmeiras,2,1
2012,33,ponte preta,cruzeiro,1,0
2012,33,santos,náutico,0,0
2012,33,sport,são paulo,2,4
2012,34,atlético-go,corinthians,0,2
2012,34,coritiba,atlético-mg,1,0
2012,34,cruzeiro,santos,0,4
2012,34,flamengo,figueirense,1,0
2012,34,grêmio,ponte preta,1,0
2012,34,náutico,internacional,3,0
2012,34,palmeiras,botafogo-rj,2,2
2012,34,portuguesa,bahia,0,1
2012,34,são paulo,fluminense,1,1
2012,34,vasco,sport,0,3
2012,35,atlético-go,santos,2,1
2012,35,botafogo-rj,portuguesa,3,0
2012,35,corinthians,coritiba,5,1
2012,35,cruzeiro,bahia,3,1
2012,35,figueirense,sport,1,1
2012,35,grêmio,são paulo,2,1
2012,35,náutico,flamengo,0,1
2012,35,palmeiras,fluminense,2,3
2012,35,ponte preta,internacional,1,0
2012,35,vasco,atlético-mg,1,1
2012,36,atlético-mg,atlético-go,2,2
2012,36,bahia,ponte preta,1,0
2012,36,coritiba,vasco,1,2
2012,36,flamengo,palmeiras,1,1
2012,36,fluminense,cruzeiro,0,2
2012,36,internacional,corinthians,0,2
2012,36,portuguesa,grêmio,2,2
2012,36,santos,figueirense,2,0
2012,36,sport,botafogo-rj,2,0
2012,36,são paulo,náutico,2,1
2012,37,bahia,náutico,1,1
2012,37,botafogo-rj,atlético-mg,2,3
2012,37,corinthians,santos,1,1
2012,37,cruzeiro,coritiba,2,1
2012,37,figueirense,grêmio,2,4
2012,37,internacional,portuguesa,0,2
2012,37,palmeiras,atlético-go,1,2
2012,37,ponte preta,são paulo,0,0
2012,37,sport,fluminense,1,1
2012,37,vasco,flamengo,1,1
2012,38,atlético-go,bahia,0,1
2012,38,atlético-mg,cruzeiro,3,2
2012,38,coritiba,figueirense,3,0
2012,38,flamengo,botafogo-rj,2,2
2012,38,fluminense,vasco,1,2
2012,38,grêmio,internacional,0,0
2012,38,náutico,sport,1,0
2012,38,portuguesa,ponte preta,0,0
2012,38,santos,palmeiras,3,1
2012,38,são paulo,corinthians,3,1
2013,1,corinthians,botafogo-rj,1,1
2013,1,coritiba,atlético-mg,2,1
2013,1,criciúma,bahia,3,1
2013,1,cruzeiro,goiás,5,0
2013,1,fluminense,athlético-pr,2,1
2013,1,grêmio,náutico,2,0
2013,1,ponte preta,são paulo,0,2
2013,1,santos,flamengo,0,0
2013,1,vasco,portuguesa,1,0
2013,1,vitória,internacional,2,2
2013,2,athlético-pr,cruzeiro,2,2
2013,2,atlético-mg,grêmio,2,0
2013,2,bahia,coritiba,0,0
2013,2,botafogo-rj,santos,2,1
2013,2,flamengo,ponte preta,0,2
2013,2,goiás,corinthians,1,1
2013,2,internacional,criciúma,2,0
2013,2,náutico,vitória,0,3
2013,2,portuguesa,fluminense,2,1
2013,2,são paulo,vasco,5,1
2013,3,athlético-pr,flamengo,2,2
2013,3,atlético-mg,são paulo,0,0
2013,3,botafogo-rj,cruzeiro,2,1
2013,3,corinthians,ponte preta,1,0
2013,3,fluminense,criciúma,3,0
2013,3,goiás,coritiba,1,1
2013,3,internacional,bahia,1,2
2013,3,náutico,portuguesa,2,2
2013,3,santos,grêmio,1,1
2013,3,vitória,vasco,2,0
2013,4,bahia,botafogo-rj,2,1
2013,4,coritiba,fluminense,2,1
2013,4,criciúma,santos,3,1
2013,4,cruzeiro,corinthians,1,0
2013,4,flamengo,náutico,0,1
2013,4,grêmio,vitória,1,0
2013,4,ponte preta,athlético-pr,3,4
2013,4,portuguesa,internacional,1,1
2013,4,são paulo,goiás,0,1
2013,4,vasco,atlético-mg,2,0
2013,5,corinthians,portuguesa,0,0
2013,5,coritiba,náutico,1,0
2013,5,criciúma,flamengo,0,3
2013,5,cruzeiro,internacional,2,2
2013,5,fluminense,goiás,2,1
2013,5,grêmio,são paulo,1,1
2013,5,ponte preta,botafogo-rj,0,2
2013,5,santos,atlético-mg,1,0
2013,5,vasco,bahia,1,1
2013,5,vitória,athlético-pr,3,2
2013,6,athlético-pr,grêmio,1,1
2013,6,atlético-mg,criciúma,3,2
2013,6,bahia,corinthians,0,2
2013,6,botafogo-rj,fluminense,1,0
2013,6,flamengo,coritiba,2,2
2013,6,goiás,vitória,1,0
2013,6,internacional,vasco,5,3
2013,6,náutico,ponte preta,1,3
2013,6,portuguesa,cruzeiro,1,1
2013,6,são paulo,santos,0,2
2013,7,corinthians,atlético-mg,0,1
2013,7,coritiba,athlético-pr,1,0
2013,7,criciúma,goiás,0,0
2013,7,cruzeiro,náutico,3,0
2013,7,fluminense,internacional,2,3
2013,7,grêmio,botafogo-rj,2,1
2013,7,ponte preta,bahia,0,0
2013,7,santos,portuguesa,4,1
2013,7,vasco,flamengo,0,1
2013,7,vitória,são paulo,3,2
2013,8,athlético-pr,corinthians,1,1
2013,8,atlético-mg,ponte preta,4,0
2013,8,botafogo-rj,náutico,2,0
2013,8,criciúma,grêmio,2,1
2013,8,fluminense,vasco,1,3
2013,8,goiás,portuguesa,2,1
2013,8,internacional,flamengo,1,0
2013,8,santos,coritiba,2,2
2013,8,são paulo,cruzeiro,0,3
2013,8,vitória,bahia,0,0
2013,9,bahia,goiás,2,1
2013,9,corinthians,são paulo,0,0
2013,9,coritiba,vitória,1,1
2013,9,cruzeiro,atlético-mg,4,1
2013,9,flamengo,botafogo-rj,1,1
2013,9,grêmio,fluminense,2,0
2013,9,náutico,internacional,3,0
2013,9,ponte preta,santos,1,0
2013,9,portuguesa,athlético-pr,2,3
2013,9,vasco,criciúma,3,2
2013,10,atlético-mg,athlético-pr,1,2
2013,10,bahia,flamengo,3,0
2013,10,botafogo-rj,vitória,2,0
2013,10,corinthians,grêmio,2,0
2013,10,coritiba,ponte preta,5,3
2013,10,fluminense,cruzeiro,1,0
2013,10,goiás,vasco,1,1
2013,10,internacional,santos,1,2
2013,10,náutico,são paulo,0,1
2013,10,portuguesa,criciúma,1,1
2013,11,athlético-pr,goiás,2,0
2013,11,criciúma,corinthians,0,2
2013,11,cruzeiro,coritiba,1,0
2013,11,flamengo,atlético-mg,3,0
2013,11,grêmio,internacional,1,1
2013,11,ponte preta,fluminense,1,1
2013,11,santos,náutico,1,1
2013,11,são paulo,bahia,1,2
2013,11,vasco,botafogo-rj,2,3
2013,11,vitória,portuguesa,2,1
2013,12,athlético-pr,bahia,1,0
2013,12,atlético-mg,botafogo-rj,2,2
2013,12,criciúma,cruzeiro,1,2
2013,12,flamengo,portuguesa,1,1
2013,12,goiás,náutico,2,1
2013,12,grêmio,coritiba,0,1
2013,12,santos,corinthians,1,1
2013,12,são paulo,internacional,0,1
2013,12,vasco,ponte preta,1,1
2013,12,vitória,fluminense,1,1
2013,13,bahia,grêmio,0,3
2013,13,botafogo-rj,goiás,1,1
2013,13,corinthians,vitória,2,0
2013,13,coritiba,vasco,0,1
2013,13,cruzeiro,santos,0,0
2013,13,fluminense,flamengo,2,3
2013,13,internacional,athlético-pr,2,2
2013,13,náutico,atlético-mg,0,0
2013,13,ponte preta,criciúma,3,1
2013,13,portuguesa,são paulo,2,1
2013,14,atlético-mg,bahia,2,0
2013,14,botafogo-rj,internacional,3,3
2013,14,coritiba,portuguesa,1,1
2013,14,criciúma,náutico,3,0
2013,14,fluminense,corinthians,0,0
2013,14,goiás,flamengo,1,1
2013,14,grêmio,cruzeiro,3,1
2013,14,santos,vasco,1,1
2013,14,são paulo,athlético-pr,1,1
2013,14,vitória,ponte preta,3,1
2013,15,athlético-pr,criciúma,2,1
2013,15,bahia,santos,0,0
2013,15,corinthians,coritiba,1,0
2013,15,cruzeiro,vitória,5,1
2013,15,flamengo,são paulo,0,0
2013,15,internacional,atlético-mg,0,0
2013,15,náutico,fluminense,0,1
2013,15,ponte preta,goiás,0,1
2013,15,portuguesa,botafogo-rj,1,3
2013,15,vasco,grêmio,2,3
2013,16,athlético-pr,botafogo-rj,2,0
2013,16,atlético-mg,portuguesa,2,1
2013,16,bahia,náutico,2,0
2013,16,criciúma,coritiba,2,1
2013,16,flamengo,grêmio,0,1
2013,16,internacional,goiás,3,3
2013,16,ponte preta,cruzeiro,0,2
2013,16,santos,vitória,2,0
2013,16,são paulo,fluminense,2,1
2013,16,vasco,corinthians,1,1
2013,17,botafogo-rj,são paulo,0,0
2013,17,corinthians,flamengo,4,0
2013,17,coritiba,internacional,0,0
2013,17,cruzeiro,vasco,5,3
2013,17,fluminense,santos,0,2
2013,17,goiás,atlético-mg,0,0
2013,17,grêmio,ponte preta,1,0
2013,17,náutico,athlético-pr,1,4
2013,17,portuguesa,bahia,4,2
2013,17,vitória,criciúma,0,1
2013,18,athlético-pr,santos,2,1
2013,18,atlético-mg,fluminense,2,2
2013,18,bahia,cruzeiro,1,3
2013,18,botafogo-rj,coritiba,3,1
2013,18,flamengo,vitória,2,1
2013,18,goiás,grêmio,2,0
2013,18,internacional,corinthians,1,0
2013,18,náutico,vasco,0,3
2013,18,portuguesa,ponte preta,2,1
2013,18,são paulo,criciúma,1,2
2013,19,corinthians,náutico,0,0
2013,19,coritiba,são paulo,2,0
2013,19,criciúma,botafogo-rj,1,2
2013,19,cruzeiro,flamengo,1,0
2013,19,fluminense,bahia,1,0
2013,19,grêmio,portuguesa,3,2
2013,19,ponte preta,internacional,1,3
2013,19,santos,goiás,1,0
2013,19,vasco,athlético-pr,0,0
2013,19,vitória,atlético-mg,1,1
2013,20,athlético-pr,fluminense,1,1
2013,20,atlético-mg,coritiba,3,0
2013,20,bahia,criciúma,2,2
2013,20,botafogo-rj,corinthians,1,0
2013,20,flamengo,santos,2,1
2013,20,goiás,cruzeiro,1,2
2013,20,internacional,vitória,2,2
2013,20,náutico,grêmio,0,2
2013,20,portuguesa,vasco,2,0
2013,20,são paulo,ponte preta,1,0
2013,21,corinthians,goiás,1,2
2013,21,coritiba,bahia,2,2
2013,21,criciúma,internacional,0,1
2013,21,cruzeiro,athlético-pr,1,0
2013,21,fluminense,portuguesa,2,1
2013,21,grêmio,atlético-mg,0,1
2013,21,ponte preta,flamengo,1,1
2013,21,santos,botafogo-rj,1,2
2013,21,vasco,são paulo,0,2
2013,21,vitória,náutico,2,1
2013,22,bahia,internacional,2,0
2013,22,coritiba,goiás,2,2
2013,22,criciúma,fluminense,1,2
2013,22,cruzeiro,botafogo-rj,3,0
2013,22,flamengo,athlético-pr,2,4
2013,22,grêmio,santos,1,1
2013,22,ponte preta,corinthians,2,0
2013,22,portuguesa,náutico,3,0
2013,22,são paulo,atlético-mg,1,0
2013,22,vasco,vitória,1,2
2013,23,athlético-pr,ponte preta,1,0
2013,23,atlético-mg,vasco,2,1
2013,23,botafogo-rj,bahia,1,2
2013,23,corinthians,cruzeiro,0,0
2013,23,fluminense,coritiba,1,1
2013,23,goiás,são paulo,1,0
2013,23,internacional,portuguesa,0,1
2013,23,náutico,flamengo,0,0
2013,23,santos,criciúma,2,1
2013,23,vitória,grêmio,0,0
2013,24,athlético-pr,vitória,3,5
2013,24,atlético-mg,santos,3,1
2013,24,bahia,vasco,0,0
2013,24,botafogo-rj,ponte preta,0,1
2013,24,flamengo,criciúma,4,1
2013,24,goiás,fluminense,1,2
2013,24,internacional,cruzeiro,1,2
2013,24,náutico,coritiba,3,0
2013,24,portuguesa,corinthians,4,0
2013,24,são paulo,grêmio,0,1
2013,25,corinthians,bahia,2,0
2013,25,coritiba,flamengo,0,2
2013,25,criciúma,atlético-mg,1,1
2013,25,cruzeiro,portuguesa,4,0
2013,25,fluminense,botafogo-rj,1,1
2013,25,grêmio,athlético-pr,1,0
2013,25,ponte preta,náutico,1,2
2013,25,santos,são paulo,3,0
2013,25,vasco,internacional,3,1
2013,25,vitória,goiás,2,1
2013,26,athlético-pr,coritiba,2,1
2013,26,atlético-mg,corinthians,0,0
2013,26,bahia,ponte preta,1,1
2013,26,botafogo-rj,grêmio,0,1
2013,26,flamengo,vasco,1,1
2013,26,goiás,criciúma,1,1
